latitude,longitude,latitude
34.80833,-119.0125,34.80833
33.87666,-117.30889,33.87666
33.64528,-117.44334,33.64528
34.19417,-116.91306,34.19417
40.25834,-124.25,40.25834
33.74028,-116.84139,33.74028
34.00917,-119.65417,34.00917
34.22111,-117.40305,34.22111
37.06667,-119.15,37.06667
39.78667,-120.63,39.78667
41.625,-121.06778,41.625
39.14389,-120.50889,39.14389
33.65167,-117.40667,33.65167
34.63445,-117.55028,34.63445
38.24306,-120.51444,38.24306
36.9,-119.5,36.9
34.26611,-116.89889,34.26611
36.96139,-119.175,36.96139
37.47833,-118.40778,37.47833
35.87167,-117.91833,35.87167
39.09139,-120.73167,39.09139
36.01167,-121.24166,36.01167
36.59944,-121.7525,36.59944
35.89222,-118.915,35.89222
33.80806,-117.71111,33.80806
37.83305,-120.5,37.83305
36.55139,-121.38889,36.55139
39.07167,-120.42166,39.07167
39.03083,-123.08055,39.03083
35.77055,-115.90916,35.77055
36.5625,-117.47361,36.5625
37.01556,-119.56084,37.01556
41.74167,-121.53833,41.74167
35.685,-117.88944,35.685
37.93972,-119.13278,37.93972
33.07583,-116.59084,33.07583
41.33222,-120.4725,41.33222
33.66667,-116.76667,33.66667
36.03333,-120.05695,36.03333
38.86222,-122.41722,38.86222
35.38111,-120.1875,35.38111
35.65556,-120.92278,35.65556
40.14167,-120.35333,40.14167
35.47833,-117.69889,35.47833
40.28333,-121.2,40.28333
41.26389,-121.50278,41.26389
37.05194,-121.03889,37.05194
34.53583,-119.78333,34.53583
34.01778,-116.18778,34.01778
40.68972,-122.83139,40.68972
39.125,-123.07083,39.125
34.23389,-117.48028,34.23389
37.81722,-121.77889,37.81722
40.54,-121.58028,40.54
37.50111,-119.98499,37.50111
38.68333,-119.76667,38.68333
37.41556,-119.76862,37.41556
38.84889,-120.01806,38.84889
35.12305,-115.41139,35.12305
34.08361,-117.03472,34.08361
36.23195,-118.87056,36.23195
35.05305,-116.07944,35.05305
34.46139,-119.64806,34.46139
34.3175,-117.50195,34.3175
38.05778,-120.24139,38.05778
37.38166,-119.16944,37.38166
37.05444,-119.37112,37.05444
37.86722,-121.90112,37.86722
32.87972,-116.42027,32.87972
37.4375,-119.66639,37.4375
40.65056,-122.60555,40.65056
33.39333,-116.795,33.39333
34.44833,-119.23028,34.44833
38.73333,-120.245,38.73333
37.39,-118.55056,37.39
34.68195,-119.35389,34.68195
36.12028,-117.08778,36.12028
35.89889,-120.43194,35.89889
40.24639,-120.64333,40.24639
39.475,-121.2025,39.475
33.01639,-116.63389,33.01639
37.08611,-119.25667,37.08611
34.40445,-118.81001,34.40445
32.60611,-116.60806,32.60611
37.44306,-121.77056,37.44306
39.975,-120.94167,39.975
33.21222,-116.50528,33.21222
40.73083,-120.31639,40.73083
34.06083,-114.73222,34.06083
37.55139,-118.66722,37.55139
34.54306,-119.18417,34.54306
41.29445,-120.86388,41.29445
39.6375,-120.86527,39.6375
32.84,-118.3875,32.84
33.52861,-117.23055,33.52861
41.13834,-123.90556,41.13834
41.85278,-122.85,41.85278
36.56722,-118.95555,36.56722
37.13528,-119.255,37.13528
34.29111,-118.81445,34.29111
37.5625,-122.43639,37.5625
32.90834,-114.49444,32.90834
39.48333,-120.075,39.48333
39.47028,-120.08694,39.47028
33.47806,-117.48583,33.47806
34.21,-118.87,34.21
41.62944,-121.29806,41.62944
36.9,-119.3,36.9
33.22611,-116.99222,33.22611
39.31667,-120.8375,39.31667
37.85111,-119.65,37.85111
34.12333,-116.40778,34.12333
39.15861,-105.22444,39.15861
38.54278,-107.68694,38.54278
38.45945,-109.04694,38.45945
37.19944,-108.48917,37.19944
38.31389,-105.48444,38.31389
38.57306,-108.27778,38.57306
39.91528,-108.8875,39.91528
40.04583,-108.2,40.04583
40.75778,-107.85333,40.75778
40.20917,-106.32916,40.20917
39.69528,-106.97305,39.69528
39.07361,-105.29528,39.07361
39.76667,-108.31667,39.76667
38.33194,-107.08889,38.33194
38.75333,-108.57972,38.75333
38.84167,-107.73611,38.84167
40.73917,-108.83472,40.73917
39.09278,-105.37556,39.09278
37.055,-107.70694,37.055
37.30056,-108.41334,37.30056
38.22972,-108.55833,38.22972
40.02083,-108.39722,40.02083
39.91472,-105.1175,39.91472
39.51222,-107.74916,39.51222
37.27,-107.00445,37.27
39.35278,-107.09306,39.35278
25.39028,-80.68027,25.39028
28.64083,-80.73083,28.64083
25.60972,-80.85027,25.60972
34.69528,-85.17361,34.69528
34.80278,-83.71,34.80278
34.63,-84.0975,34.63
34.64028,-83.52195,34.64028
34.9225,-84.65945,34.9225
33.20834,-83.71361,33.20834
34.90583,-83.33445,34.90583
34.765,-84.07444,34.765
22.13056,-159.71527,22.13056
21.20333,-156.96611,21.20333
22.18333,-159.3375,22.18333
44.39584,-112.10806,44.39584
43.59944,-116.20805,43.59944
44.385,-115.55,44.385
44.28833,-116.20333,44.28833
44.375,-114.56667,44.375
42.36528,-112.70555,42.36528
44.22972,-115.24694,44.22972
44.50417,-114.22278,44.50417
47.02083,-116.26667,47.02083
43.8,-113.83334,43.8
46.0225,-116.8825,46.0225
42.98333,-113.16666,42.98333
44.32555,-117.16778,44.32555
43.17445,-115.15166,43.17445
46.62167,-116.21833,46.62167
42.86666,-111.21667,42.86666
44.84639,-114.02639,44.84639
46.1,-115.53472,46.1
47.12917,-115.875,47.12917
43.61972,-114.89889,43.61972
42.07917,-112.18333,42.07917
45.47917,-114.47166,45.47917
44.16778,-111.77917,44.16778
42.095,-113.89583,42.095
47.77917,-116.8125,47.77917
42.41722,-115.22778,42.41722
43.94806,-114.75611,43.94806
45.38334,-114.16666,45.38334
46.66667,-115.16666,46.66667
45.35555,-113.89333,45.35555
44.7,-113.35,44.7
47.10833,-116.22778,47.10833
44.09111,-115.88055,44.09111
44.5,-114.9,44.5
45.37861,-115.18723,45.37861
42.02028,-113.09028,42.02028
46.07,-114.55,46.07
43.78972,-114.42083,43.78972
47.50834,-115.94611,47.50834
46.5,-115.83334,46.5
44.25,-116.18333,44.25
43.54,-111.20083,43.54
45.63834,-116.46972,45.63834
42.06944,-115.78611,42.06944
46.98333,-116.98333,46.98333
46.51222,-114.68806,46.51222
48.575,-116.96361,48.575
45.7125,-115.3375,45.7125
48.94167,-116.72916,48.94167
42.09333,-116.77695,42.09333
46.98333,-116.63333,46.98333
44.94361,-116.18778,44.94361
45.33667,-114.46806,45.33667
45.63334,-116.28333,45.63334
45.09972,-116.73694,45.09972
44.16917,-114.92583,44.16917
44.90445,-115.7375,44.90445
43.93333,-115.91666,43.93333
42.31611,-114.30305,42.31611
44.8475,-116.42667,44.8475
37.24861,-89.37862,37.24861
37.43667,-88.66722,37.43667
39.0,-86.42278,39.0
38.125,-86.625,38.125
38.435,-96.56084,38.435
37.76889,-83.63333,37.76889
36.77639,-88.06306,36.77639
37.05555,-84.615,37.05555
38.175,-83.40833,38.175
32.80416,-93.06667,32.80416
31.50222,-92.46166,31.50222
31.185,-92.63139,31.185
31.49139,-93.19222,31.49139
44.37694,-68.26083,44.37694
44.46806,-86.05334,44.46806
46.25361,-86.71416,46.25361
45.93333,-86.41666,45.93333
46.25,-84.58334,46.25
47.94611,-91.49472,47.94611
36.94306,-92.65,36.94306
37.18056,-91.11806,37.18056
36.62694,-90.82389,36.62694
37.50139,-91.25945,37.50139
31.41055,-90.84667,31.41055
32.81,-90.0,32.81
33.52583,-89.97305,33.52583
31.52417,-88.88889,31.52417
34.62028,-89.31417,34.62028
47.58667,-108.86945,47.58667
45.64806,-106.50083,45.64806
48.63334,-115.58334,48.63334
48.13334,-114.71667,48.13334
44.96667,-113.21667,44.96667
44.99361,-108.34834,44.99361
47.51667,-108.03333,47.51667
46.02778,-114.05528,46.02778
45.35,-111.73444,45.35
48.9,-115.01667,48.9
48.30416,-108.71889,48.30416
45.29694,-106.16139,45.29694
47.78972,-112.93945,47.78972
46.32917,-111.58806,46.32917
46.19278,-113.92027,46.19278
45.64528,-114.62778,45.64528
47.61555,-114.66944,47.61555
48.38472,-114.0575,48.38472
47.76694,-114.23472,47.76694
46.31166,-105.02222,46.31166
46.92722,-110.8675,46.92722
48.38334,-115.56667,48.38334
46.96806,-112.63528,46.96806
47.07139,-114.545,47.07139
46.85,-114.05,46.85
47.07083,-114.40222,47.07083
46.31667,-113.3,46.31667
47.45,-114.86667,47.45
47.04111,-113.97916,47.04111
48.12694,-105.07305,48.12694
46.83528,-110.7175,46.83528
45.3375,-108.49083,45.3375
47.50778,-113.23694,47.50778
45.33,-112.91278,45.33
44.68333,-111.83334,44.68333
48.255,-109.78361,48.255
47.18278,-113.44722,47.18278
46.43945,-114.22723,46.43945
47.25611,-107.79333,47.25611
47.56194,-107.52862,47.56194
47.92389,-113.52473,47.92389
48.7375,-113.43055,48.7375
47.31083,-115.10972,47.31083
46.91417,-110.85278,46.91417
45.93472,-113.73833,45.93472
47.58055,-115.285,47.58055
48.46667,-115.91666,48.46667
45.81805,-114.26305,45.81805
46.53444,-110.88528,46.53444
45.88334,-112.15,45.88334
45.78333,-112.93333,45.78333
45.31305,-107.17194,45.31305
34.53278,-77.72195,34.53278
36.38556,-79.29195,36.38556
35.96667,-79.09167,35.96667
35.13972,-79.06445,35.13972
36.0175,-76.89166,36.0175
35.21333,-82.59,35.21333
34.825,-77.32195,34.825
35.31667,-82.2,35.31667
35.79222,-80.31195,35.79222
35.81667,-81.93723,35.81667
36.2275,-81.2975,36.2275
34.96,-79.69,34.96
35.97306,-77.79861,35.97306
35.42861,-81.93945,35.42861
34.68306,-78.58167,34.68306
48.96806,-104.00222,48.96806
47.98528,-98.9075,47.98528
48.37,-100.43,48.37
48.63334,-102.4,48.63334
46.46584,-97.31612,46.46584
47.78028,-103.28667,47.78028
36.97694,-107.62833,36.97694
33.455,-108.665,33.455
32.41667,-108.1,32.41667
33.8,-106.88333,33.8
32.92778,-103.85667,32.92778
33.77278,-106.09834,33.77278
35.19361,-108.16222,35.19361
35.94194,-107.07722,35.94194
36.42306,-106.77195,36.42306
32.32333,-106.58667,32.32333
32.82555,-105.18055,32.82555
33.65111,-104.32166,33.65111
35.94528,-106.31001,35.94528
33.575,-107.98444,33.575
33.22334,-108.24,33.22334
35.24167,-107.67,35.24167
31.7,-108.34167,31.7
35.84111,-106.61889,35.84111
31.55917,-108.32639,31.55917
34.9,-108.09583,34.9
32.98333,-105.5,32.98333
34.52055,-106.26139,34.52055
32.17972,-103.72166,32.17972
35.55833,-105.48333,35.55833
33.6925,-108.06306,33.6925
35.89473,-106.34389,35.89473
35.12583,-106.67472,35.12583
35.69028,-105.88084,35.69028
32.58,-106.525,32.58
35.99722,-106.28111,35.99722
32.51667,-107.11667,32.51667
34.06667,-108.43333,34.06667
35.83333,-106.33334,35.83333
36.05889,-105.76945,36.05889
35.8925,-106.37083,35.8925
35.99417,-106.36,35.99417
39.73695,-115.51806,39.73695
39.5025,-117.51444,39.5025
40.55833,-116.75833,40.55833
40.50167,-119.12167,40.50167
38.26111,-118.88028,38.26111
40.58194,-119.79,40.58194
39.75694,-114.14916,39.75694
39.38139,-116.175,39.38139
38.28333,-114.75833,38.28333
40.45972,-115.85,40.45972
39.26361,-118.94334,39.26361
39.30111,-117.58445,39.30111
36.57917,-115.14389,36.57917
39.67389,-119.76778,39.67389
41.49167,-119.11667,41.49167
38.93611,-119.65195,38.93611
39.84972,-116.55806,39.84972
39.38,-119.83055,39.38
37.92139,-114.15972,37.92139
38.76861,-119.44583,38.76861
37.25056,-114.7075,37.25056
41.53861,-116.2175,41.53861
41.45583,-117.63333,41.45583
36.03056,-115.51667,36.03056
37.23528,-117.49638,37.23528
38.30361,-116.1925,38.30361
36.13528,-115.42722,36.13528
41.64306,-114.4375,41.64306
40.39445,-117.625,40.39445
40.44028,-114.81111,40.44028
41.51778,-115.39278,41.51778
39.38583,-82.98499,39.38583
34.75583,-94.98306,34.75583
34.77444,-98.74583,34.77444
44.58305,-119.58639,44.58305
43.92472,-119.59444,43.92472
44.03972,-118.41639,44.03972
44.03,-120.4,44.03
42.25472,-118.97916,42.25472
45.595,-118.23499,45.595
44.59333,-119.27778,44.59333
44.98333,-122.0,44.98333
44.32306,-119.76694,44.32306
43.56111,-120.2486,43.56111
43.03611,-122.65528,43.03611
42.11972,-122.56334,42.11972
43.21917,-123.84278,43.21917
42.77778,-123.72945,42.77778
44.34889,-123.88528,44.34889
44.97111,-118.92972,44.97111
45.21167,-123.77195,45.21167
44.35,-120.13,44.35
44.16667,-118.46667,44.16667
43.83333,-118.95,43.83333
42.28333,-122.31667,42.28333
43.95778,-124.11972,43.95778
45.92667,-117.58833,45.92667
44.75778,-117.97112,44.75778
42.59778,-123.10333,42.59778
44.3,-119.33334,44.3
42.47222,-119.17833,42.47222
42.20555,-121.13889,42.20555
43.92806,-123.89027,43.92806
42.62611,-117.395,42.62611
44.45028,-121.13,44.45028
44.96611,-121.49083,44.96611
42.11666,-123.66666,42.11666
45.11389,-118.40389,45.11389
45.12389,-116.95222,45.12389
44.66611,-118.92083,44.66611
43.90139,-117.98583,43.90139
42.49472,-123.39722,42.49472
44.60889,-121.62778,44.60889
42.78722,-122.07166,42.78722
45.03,-121.62778,45.03
44.92583,-121.19444,44.92583
42.82639,-118.93611,42.82639
42.76944,-122.06389,42.76944
45.35472,-117.70444,45.35472
42.28972,-123.23028,42.28972
42.12333,-124.30056,42.12333
43.00195,-123.78028,43.00195
44.4625,-120.29361,44.4625
42.06667,-123.01667,42.06667
42.15,-123.06667,42.15
42.18945,-120.84639,42.18945
42.19889,-120.24555,42.19889
42.30972,-121.56944,42.30972
42.71778,-121.01111,42.71778
43.24333,-121.35833,43.24333
42.68889,-122.46833,42.68889
45.05722,-101.47667,45.05722
43.73333,-103.61667,43.73333
43.31805,-101.14444,43.31805
43.29,-102.27112,43.29
28.30444,-96.82333,28.30444
29.14667,-95.30222,29.14667
29.26667,-103.3,29.26667
31.89444,-104.79778,31.89444
28.86472,-95.56778,28.86472
37.5,-112.25,37.5
40.59833,-113.02167,40.59833
37.51667,-112.55556,37.51667
37.15223,-113.95139,37.15223
38.22445,-109.27834,38.22445
38.97917,-112.23944,38.97917
40.26917,-110.56223,40.26917
39.60972,-110.29444,39.60972
37.90334,-111.69139,37.90334
41.15,-111.91666,41.15
40.88334,-109.41666,40.88334
40.30083,-112.77639,40.30083
40.61722,-109.24277,40.61722
37.55861,-113.71722,37.55861
39.88111,-110.26583,39.88111
39.3375,-110.6,39.3375
40.95278,-110.48055,40.95278
38.66667,-112.65083,38.66667
39.93361,-110.86166,39.93361
39.30944,-111.32278,39.30944
37.52639,-109.89361,37.52639
38.77083,-111.8625,38.77083
38.49,-109.43945,38.49
39.79861,-112.27222,39.79861
40.65167,-111.05195,40.65167
40.43111,-111.75,40.43111
39.35,-112.0,39.35
38.63194,-112.06111,38.63194
37.81667,-112.11667,37.81667
39.35,-113.38472,39.35
40.09889,-112.42694,40.09889
37.21611,-113.37778,37.21611
40.54667,-110.32777,40.54667
43.33333,-73.03333,43.33333
48.74306,-119.62222,48.74306
48.01805,-120.23416,48.01805
47.91667,-123.11723,47.91667
47.73333,-120.53333,47.73333
47.67445,-120.21083,47.67445
47.03778,-117.94722,47.03778
45.86722,-120.72305,45.86722
47.36722,-123.75833,47.36722
47.55,-123.16666,47.55
48.60833,-118.11945,48.60833
48.27333,-119.52334,48.27333
47.93834,-118.09361,47.93834
46.96861,-121.06861,46.96861
47.93472,-118.93472,47.93472
48.34694,-120.72028,48.34694
47.26667,-120.65,47.26667
48.48889,-117.43166,48.48889
48.01667,-123.91666,48.01667
47.87639,-118.09612,47.87639
43.72361,-110.71027,43.72361
44.9275,-110.99027,44.9275
44.57389,-109.26139,44.57389
44.15834,-110.08334,44.15834
42.97833,-109.11667,42.97833
41.74,-70.89,41.74
38.8,-104.52,38.8
35.15,-101.88,35.15
39.01,-76.61,39.01
27.84,-97.06,27.84
36.84,-107.91,36.84
44.4,-68.22,44.4
44.1,-71.16,44.1
45.97,-108.0,45.97
37.21,-80.41,37.21
36.88,-89.97,36.88
43.23,-90.53,43.23
46.82,-100.82,46.82
28.46,-80.55,28.46
65.5,-144.68,65.5
32.76,-79.84,32.76
64.87,-147.86,64.87
44.94,-97.96,44.94
40.44,-124.4,40.44
37.52,-92.7,37.52
42.3,-83.1,42.3
34.11,-94.29,34.11
36.96,-76.56,36.96
39.99,-105.26,39.99
29.88,-89.94,29.88
40.08,-97.31,40.08
35.22,-111.82,35.22
29.33,-94.74,29.33
37.78,-102.18,37.78
62.11,-145.97,62.11
45.78,-121.33,45.78
30.51,-90.47,30.51
38.3,-97.29,38.3
35.97,-80.01,35.97
35.68,-95.86,35.68
40.88,-78.18,40.88
37.65,-99.11,37.65
33.02,-100.98,33.02
24.58,-81.65,24.58
30.09,-96.78,30.09
36.69,-97.48,36.69
38.01,-85.3,38.01
39.58,-94.17,39.58
33.54,-101.84,33.54
41.9,-106.19,41.9
39.09,-108.53,39.09
27.85,-82.53,27.85
32.7,-83.56,32.7
35.47,-90.21,35.47
25.73,-80.16,25.73
43.0,-87.89,43.0
30.23,-88.02,30.23
40.79,-72.75,40.79
35.17,-77.05,35.17
30.36,-89.61,30.36
37.3,-95.6,37.3
39.42,-118.71,39.42
42.21,-97.8,42.21
44.26,-85.44,44.26
34.09,-88.86,34.09
31.78,-95.72,31.78
37.85,-122.42,37.85
32.67,-117.24,32.67
47.66,-114.11,47.66
40.18,-104.73,40.18
44.45,-68.77,44.45
46.86,-94.72,46.86
37.19,-122.39,37.19
34.98,-97.52,34.98
47.39,-122.37,47.39
40.09,-100.65,40.09
32.14,-81.7,32.14
47.69,-122.26,47.69
40.47,-74.01,40.47
32.86,-117.25,32.86
41.9,-93.7,41.9
40.77,-111.95,40.77
38.61,-89.76,38.61
34.83,-102.51,34.83
45.75,-87.07,45.75
46.3,-85.51,46.3
43.12,-76.09,43.12
35.09,-103.61,35.09
62.31,-150.42,62.31
42.29,-84.39,42.29
34.83,-120.56,34.83
36.07,-99.22,36.07
32.33,-90.92,32.33
44.67,-95.45,44.67
42.74,-103.33,42.74
40.81,-87.05,40.81
39.66,-90.48,39.66
31.9,-92.78,31.9
32.41,-106.35,32.41
43.23,-78.97,43.23
44.6167,-72.05,44.6167
36.35,-81.53,36.35
39.19,-84.21,39.19
32.77,-117.05,32.77
39.035,-76.908,39.035
32.58,-97.35,32.58
43.2,-79.2,43.2
45.338,-123.096,45.338
28.2,-80.6,28.2
29.44,-95.1,29.44
31.31,-92.44,31.31
30.74,-88.26,30.74
35.13,-111.67,35.13
33.565464,-112.05364,33.565464
43.8,-75.47,43.8
33.58,-86.05,33.58
36.15,-86.35,36.15
34.49,-118.09,34.49
33.89,-118.13,33.89
32.64,-117.083,32.64
38.8,-122.99,38.8
39.75347,-123.20775,39.75347
37.46,-122.27,37.46
38.665,-121.165,38.665
33.49,-117.4,33.49
32.827286,-116.92719,32.827286
34.69,-118.18,34.69
38.885,-121.298,38.885
39.34,-121.08,39.34
38.54231,-121.3695,38.54231
35.26,-120.71,35.26
37.06,-121.61,37.06
37.98,-122.52,37.98
35.19,-118.6,35.19
40.048,-107.83,40.048
38.3,-104.57,38.3
39.64,-106.09,39.64
41.70038,-72.02061,41.70038
41.349,-73.185,41.349
38.37,-122.82,38.37
28.484,-80.803,28.484
28.79,-81.34,28.79
26.13,-80.12,26.13
30.401,-86.864,30.401
28.175238,-80.602165,28.175238
27.8,-80.48,27.8
34.04,-83.83,34.04
34.05,-84.52,34.05
34.01422,-84.357376,34.01422
43.15,-93.2,43.15
38.3,-85.96,38.3
38.89,-94.75,38.89
37.01,-88.52,37.01
42.41,-71.15,42.41
42.24,-71.58,42.24
42.068493,-71.625626,42.068493
44.81,-93.31,44.81
46.783,-92.106,46.783
36.45,-89.92,36.45
35.28,-81.68,35.28
41.68,-96.55,41.68
40.79,-96.63,40.79
41.309994,-96.06035,41.309994
36.0,-83.98,36.0
40.689,-73.333,40.689
42.22,-78.27,42.22
40.71,-73.64,40.71
41.82,-74.67,41.82
41.17,-73.96,41.17
43.16,-77.56,43.16
41.15095,-74.19721,41.15095
42.078,-76.02,42.078
40.91,-72.34,40.91
39.26,-84.58,39.26
40.01,-83.11,40.01
39.994,-75.365,39.994
18.42,-66.06,18.42
41.23,-80.5,41.23
36.8,-76.33,36.8
41.55,-71.3,41.55
34.872116,-82.28625,34.872116
34.63072,-82.51173,34.63072
44.0449,-103.233,44.0449
44.421,-103.5571,44.421
38.44,-122.71,38.44
35.91,-86.88,35.91
32.51,-99.73,32.51
30.207014,-97.937225,30.207014
34.098,-98.57,34.098
32.93,-96.94,32.93
33.154,-97.064,33.154
29.598364,-95.106544,29.598364
29.79,-95.58,29.79
33.039967,-96.76457,33.039967
32.932,-96.459,32.932
29.51,-98.68,29.51
30.5844,-97.4156,30.5844
40.75,-111.87,40.75
38.25,-78.53,38.25
37.77,-79.45,37.77
37.651,-78.299,37.651
38.46285,-77.46338,38.46285
48.25,-121.61,48.25
45.6036,-122.4779,45.6036
45.71,-122.62,45.71
39.75,-104.5,39.75
41.91,-70.93,41.91
34.384216,-117.59854,34.384216
41.37,-73.23,41.37
35.37,-80.66,35.37
35.85,-78.17,35.85
34.5,-117.96,34.5
33.69,-78.89,33.69
35.05,-85.31,35.05
39.8,-75.68,39.8
33.52,-86.8,33.52
33.53,-82.24,33.53
36.31,-82.35,36.31
30.64,-87.89,30.64
30.6701,-88.1156,30.6701
30.16,-85.66,30.16
39.87,-105.297,39.87
39.639,-104.769,39.639
39.754,-105.016,39.754
39.245,-104.589,39.245
39.993,-104.817,39.993
39.681,-105.496,39.681
39.672,-105.347,39.672
39.562,-105.019,39.562
39.499,-104.776,39.499
39.376,-104.846,39.376
40.035,-105.541,40.035
40.018,-105.404,40.018
39.992,-105.153,39.992
40.148,-105.39,40.148
40.221,-105.369,40.221
39.768,-104.869,39.768
43.50833,-93.35406,43.50833
44.4785,-93.29243,44.4785
45.64292,-92.99275,45.64292
46.21257,-92.83856,46.21257
43.60832,-96.37794,43.60832
43.63734,-95.76991,43.63734
43.63869,-95.11854,43.63869
43.66305,-94.12244,43.66305
43.72716,-92.68137,43.72716
43.95564,-92.20515,43.95564
43.91192,-91.54358,43.91192
46.84679,-96.66814,46.84679
46.49066,-96.29125,46.49066
45.83765,-95.36622,45.83765
45.7131,-94.93145,45.7131
45.39469,-94.02561,45.39469
47.87431,-94.43243,47.87431
47.8544,-92.04811,47.8544
46.68822,-93.95449,46.68822
44.94926,-95.40952,44.94926
44.90608,-93.98643,44.90608
48.57236,-96.91488,48.57236
48.81951,-95.96101,48.81951
48.62768,-94.06709,48.62768
44.27026,-96.32004,44.27026
44.45889,-96.43523,44.45889
44.54471,-94.99542,44.54471
44.54319,-94.41412,44.54319
44.69162,-95.61401,44.69162
45.61643,-94.02149,45.61643
46.14426,-94.1041,46.14426
45.55822,-96.49392,45.55822
45.48841,-95.56216,45.48841
44.05717,-95.5973,44.05717
43.71933,-91.43675,43.71933
47.60357,-94.12675,47.60357
44.40925,-92.85847,44.40925
45.43236,-94.93237,45.43236
47.27417,-95.93363,47.27417
44.07556,-94.36825,44.07556
44.60102,-92.69779,44.60102
47.97642,-89.68497,47.97642
46.91173,-94.72292,46.91173
46.33976,-93.26205,46.33976
46.97836,-93.27369,46.97836
47.84037,-93.48518,47.84037
48.20715,-94.55401,48.20715
46.04313,-96.49418,46.04313
46.40366,-95.60213,46.40366
48.43646,-95.73119,48.43646
48.97085,-97.2017,48.97085
47.29594,-96.73165,47.29594
44.93617,-96.4418,44.93617
47.86831,-96.91684,47.86831
47.37123,-94.47964,47.37123
46.87745,-96.11144,46.87745
46.41334,-95.05439,46.41334
45.76654,-94.23284,45.76654
43.51495,-91.88499,43.51495
47.21127,-92.48769,47.21127
48.29424,-92.97047,48.29424
47.77035,-96.00102,47.77035
44.28482,-91.98967,44.28482
44.08369,-95.11995,44.08369
44.15434,-94.03397,44.15434
44.36554,-93.96315,44.36554
44.57227,-93.8427,44.57227
45.87584,-93.66408,45.87584
45.98504,-92.94818,45.98504
48.78936,-95.05103,48.78936
44.54364,-93.62482,44.54364
43.90234,-92.4823,43.90234
44.9526,-68.2745,44.9526
42.57,-72.6,42.57
46.71665,-92.25142,46.71665
46.77181,-92.11499,46.77181
47.09438,-91.55177,47.09438
47.50928,-92.53288,47.50928
44.79849,-93.29016,44.79849
45.09621,-93.45002,45.09621
45.03843,-93.06251,45.03843
47.44509,-92.88758,47.44509
43.94569,-93.26788,43.94569
47.06749,-91.59307,47.06749
46.74854,-92.09998,46.74854
46.73409,-92.09713,46.73409
44.7506,-71.6311,44.7506
45.0403,-71.4436,45.0403
41.8417,-73.0103,41.8417
43.0333,-71.0833,43.0333
41.4833,-71.5333,41.4833
45.8752,-69.2025,45.8752
44.6331,-73.3064,44.6331
43.50833,-93.35406,43.50833
44.4785,-93.29243,44.4785
45.64292,-92.99275,45.64292
46.21257,-92.83856,46.21257
43.60832,-96.37794,43.60832
43.63734,-95.76991,43.63734
43.63869,-95.11854,43.63869
43.66305,-94.12244,43.66305
43.72716,-92.68137,43.72716
43.95564,-92.20515,43.95564
43.91192,-91.54358,43.91192
46.84679,-96.66814,46.84679
46.49066,-96.29125,46.49066
45.83765,-95.36622,45.83765
45.7131,-94.93145,45.7131
45.39469,-94.02561,45.39469
47.87431,-94.43243,47.87431
47.8544,-92.04811,47.8544
46.68822,-93.95449,46.68822
44.94926,-95.40952,44.94926
44.90608,-93.98643,44.90608
48.57236,-96.91488,48.57236
48.81951,-95.96101,48.81951
48.62768,-94.06709,48.62768
48.60179,-93.37344,48.60179
44.27026,-96.32004,44.27026
44.45889,-96.43523,44.45889
44.54471,-94.99542,44.54471
44.54319,-94.41412,44.54319
44.69162,-95.61401,44.69162
45.61643,-94.02149,45.61643
46.14426,-94.1041,46.14426
45.55822,-96.49392,45.55822
45.48841,-95.56216,45.48841
44.05717,-95.5973,44.05717
43.71933,-91.43675,43.71933
47.60357,-94.12675,47.60357
44.40925,-92.85847,44.40925
45.43236,-94.93237,45.43236
47.27417,-95.93363,47.27417
44.07556,-94.36825,44.07556
44.60102,-92.69779,44.60102
47.97642,-89.68497,47.97642
46.91173,-94.72292,46.91173
46.33976,-93.26205,46.33976
46.97836,-93.27369,46.97836
47.84037,-93.48518,47.84037
48.20715,-94.55401,48.20715
46.04313,-96.49418,46.04313
46.40366,-95.60213,46.40366
48.43646,-95.73119,48.43646
48.97085,-97.2017,48.97085
47.29594,-96.73165,47.29594
44.93617,-96.4418,44.93617
47.37123,-94.47964,47.37123
46.87745,-96.11144,46.87745
46.41334,-95.05439,46.41334
45.76654,-94.23284,45.76654
43.51495,-91.88499,43.51495
47.21127,-92.48769,47.21127
48.29424,-92.97047,48.29424
47.77035,-96.00102,47.77035
44.28482,-91.98967,44.28482
44.08369,-95.11995,44.08369
44.15434,-94.03397,44.15434
44.36554,-93.96315,44.36554
44.57227,-93.8427,44.57227
45.87584,-93.66408,45.87584
45.98504,-92.94818,45.98504
48.78936,-95.05103,48.78936
44.54364,-93.62482,44.54364
43.90234,-92.4823,43.90234
27.601,-82.76,27.601
46.77181,-92.11499,46.77181
47.09438,-91.55177,47.09438
47.50928,-92.53288,47.50928
44.79849,-93.29016,44.79849
45.09621,-93.45002,45.09621
44.87517,-93.07298,44.87517
47.44509,-92.88758,47.44509
43.94569,-93.26788,43.94569
47.06749,-91.59307,47.06749
46.74854,-92.09998,46.74854
46.73409,-92.09713,46.73409
32.77,-117.05,32.77
29.44,-95.1,29.44
31.31,-92.44,31.31
35.13,-111.67,35.13
33.565464,-112.05364,33.565464
43.8,-75.47,43.8
33.89,-118.13,33.89
32.827286,-116.92719,32.827286
38.3,-104.57,38.3
38.37,-122.82,38.37
28.79,-81.34,28.79
